#tax_id	GeneID	relationship	Other_tax_id	Other_GeneID
9606	3217	Ortholog	10090	15415
9606	3218	Ortholog	10090	15416
9606	3219	Ortholog	10090	15417
9606	3221	Ortholog	10090	15423
9606	3222	Ortholog	10090	15424
9606	3223	Ortholog	10090	15425
9606	3224	Ortholog	10090	15426
9606	3225	Ortholog	10090	15427
9606	3226	Ortholog	10090	209448
9606	3227	Ortholog	10090	109663
9606	3228	Ortholog	10090	15421
9606	3229	Ortholog	10090	15422
9606	3231	Ortholog	10090	15429
9606	3232	Ortholog	10090	15434
9606	3233	Ortholog	10090	15436
9606	3234	Ortholog	10090	15437
9606	3235	Ortholog	10090	15438
9606	3236	Ortholog	10090	15430
9606	3237	Ortholog	10090	15431
9606	3238	Ortholog	10090	15432
9606	3239	Ortholog	10090	15433
9606	3240	Ortholog	10090	15439
9606	3242	Ortholog	10090	15445
9606	3248	Ortholog	10090	15446
9606	3249	Ortholog	10090	15451
9606	3251	Ortholog	10090	15452
9606	3257	Ortholog	10090	192236
9606	3263	Ortholog	10090	15458
9606	3265	Ortholog	10090	15461
9606	3266	Ortholog	10090	353283
9606	3267	Ortholog	10090	15463
9606	3268	Ortholog	10090	231801
9606	3269	Ortholog	10090	15465
9606	3270	Ortholog	10090	15464
9606	3273	Ortholog	10090	94175
9606	3274	Ortholog	10090	15466
9606	3275	Ortholog	10090	15468
9606	3276	Ortholog	10090	15469
9606	3280	Ortholog	10090	15205
9606	3281	Ortholog	10090	68196
9606	3283	Ortholog	10090	15492
9606	3290	Ortholog	10090	15483
9606	3291	Ortholog	10090	15484
9606	3292	Ortholog	10090	15485
9606	3293	Ortholog	10090	15487
9606	3294	Ortholog	10090	15486
9606	3295	Ortholog	10090	15488
9606	3297	Ortholog	10090	15499
9606	3298	Ortholog	10090	15500
9606	3299	Ortholog	10090	26386
9606	3300	Ortholog	10090	56812
9606	3301	Ortholog	10090	15502
9606	3303	Ortholog	10090	193740
9606	3305	Ortholog	10090	15482
9606	3306	Ortholog	10090	15512
9606	3308	Ortholog	10090	15525
9606	3309	Ortholog	10090	14828
9606	3312	Ortholog	10090	15481
9606	3313	Ortholog	10090	15526
9606	3315	Ortholog	10090	15507
9606	3316	Ortholog	10090	69253
9606	3320	Ortholog	10090	15519
9606	3321	Ortholog	10090	78908
9606	3326	Ortholog	10090	15516
9606	3329	Ortholog	10090	15510
9606	3336	Ortholog	10090	15528
9606	3337	Ortholog	10090	81489
9606	3338	Ortholog	10090	57431
9606	3339	Ortholog	10090	15530
9606	3340	Ortholog	10090	15531
9606	3344	Ortholog	10090	14236
9606	3350	Ortholog	10090	15550
9606	3351	Ortholog	10090	15551
9606	3352	Ortholog	10090	15552
9606	3355	Ortholog	10090	15557
9606	3356	Ortholog	10090	15558
9606	3357	Ortholog	10090	15559
9606	3358	Ortholog	10090	15560
9606	3359	Ortholog	10090	15561
9606	3360	Ortholog	10090	15562
9606	3361	Ortholog	10090	15563
9606	3362	Ortholog	10090	15565
9606	3363	Ortholog	10090	15566
9606	3364	Ortholog	10090	15574
9606	3371	Ortholog	10090	21923
9606	3373	Ortholog	10090	15586
9606	3375	Ortholog	10090	15874
9606	3376	Ortholog	10090	105148
9606	3381	Ortholog	10090	15891
9606	3382	Ortholog	10090	15893
9606	3383	Ortholog	10090	15894
9606	3384	Ortholog	10090	15896
9606	3386	Ortholog	10090	78369
9606	3394	Ortholog	10090	15900
9606	3396	Ortholog	10090	68572
9606	3397	Ortholog	10090	15901
9606	3398	Ortholog	10090	15902
9606	3399	Ortholog	10090	15903
9606	3400	Ortholog	10090	15904
9606	3416	Ortholog	10090	15925
9606	3417	Ortholog	10090	15926
9606	3418	Ortholog	10090	269951
9606	3419	Ortholog	10090	67834
9606	3420	Ortholog	10090	170718
9606	3421	Ortholog	10090	15929
9606	3422	Ortholog	10090	319554
9606	3423	Ortholog	10090	15931
9606	3425	Ortholog	10090	15932
9606	3426	Ortholog	10090	12630
9606	3430	Ortholog	10090	70110
9606	3433	Ortholog	10090	15958
9606	3454	Ortholog	10090	15975
9606	3455	Ortholog	10090	15976
9606	3456	Ortholog	10090	15977
9606	3458	Ortholog	10090	15978
9606	3459	Ortholog	10090	15979
9606	3460	Ortholog	10090	15980
9606	3475	Ortholog	10090	15982
9606	3476	Ortholog	10090	18518
9606	3479	Ortholog	10090	16000
9606	3480	Ortholog	10090	16001
9606	3481	Ortholog	10090	16002
9606	3482	Ortholog	10090	16004
9606	3483	Ortholog	10090	16005
9606	3484	Ortholog	10090	16006
9606	3485	Ortholog	10090	16008
9606	3486	Ortholog	10090	16009
9606	3487	Ortholog	10090	16010
9606	3488	Ortholog	10090	16011
9606	3489	Ortholog	10090	16012
9606	3490	Ortholog	10090	29817
9606	3491	Ortholog	10090	16007
9606	3508	Ortholog	10090	20589
9606	3512	Ortholog	10090	16069
9606	3516	Ortholog	10090	19664
9606	3543	Ortholog	10090	16136
9606	3547	Ortholog	10090	209268
9606	3549	Ortholog	10090	16147
9606	3550	Ortholog	10090	24010
9606	3551	Ortholog	10090	16150
9606	3552	Ortholog	10090	16175
9606	3553	Ortholog	10090	16176
9606	3554	Ortholog	10090	16177
9606	3556	Ortholog	10090	16180
9606	3557	Ortholog	10090	16181
9606	3558	Ortholog	10090	16183
9606	3559	Ortholog	10090	16184
9606	3560	Ortholog	10090	16185
9606	3561	Ortholog	10090	16186
9606	3562	Ortholog	10090	16187
9606	3565	Ortholog	10090	16189
9606	3566	Ortholog	10090	16190
9606	3567	Ortholog	10090	16191
9606	3568	Ortholog	10090	16192
9606	3569	Ortholog	10090	16193
9606	3570	Ortholog	10090	16194
9606	3572	Ortholog	10090	16195
9606	3574	Ortholog	10090	16196
9606	3575	Ortholog	10090	16197
9606	3578	Ortholog	10090	16198
9606	3579	Ortholog	10090	12765
9606	3581	Ortholog	10090	16199
9606	3586	Ortholog	10090	16153
9606	3587	Ortholog	10090	16154
9606	3588	Ortholog	10090	16155
9606	3589	Ortholog	10090	16156
9606	3590	Ortholog	10090	16157
9606	3592	Ortholog	10090	16159
9606	3593	Ortholog	10090	16160
9606	3594	Ortholog	10090	16161
9606	3595	Ortholog	10090	16162
9606	3596	Ortholog	10090	16163
9606	3597	Ortholog	10090	16164
9606	3598	Ortholog	10090	16165
9606	3600	Ortholog	10090	16168
9606	3601	Ortholog	10090	16169
9606	3603	Ortholog	10090	16170
9606	3604	Ortholog	10090	21942
9606	3605	Ortholog	10090	16171
9606	3606	Ortholog	10090	16173
9606	3607	Ortholog	10090	68837
9606	3608	Ortholog	10090	67781
9606	3609	Ortholog	10090	16201
9606	3611	Ortholog	10090	16202
9606	3612	Ortholog	10090	55980
9606	3613	Ortholog	10090	114663
9606	3614	Ortholog	10090	23917
9606	3615	Ortholog	10090	23918
9606	3617	Ortholog	10090	63859
9606	3619	Ortholog	10090	16319
9606	3620	Ortholog	10090	15930
9606	3621	Ortholog	10090	26356
9606	3622	Ortholog	10090	69260
9606	3623	Ortholog	10090	16322
9606	3624	Ortholog	10090	16323
9606	3625	Ortholog	10090	16324
9606	3626	Ortholog	10090	16325
9606	3628	Ortholog	10090	16329
9606	3630	Ortholog	10090	16334
9606	3631	Ortholog	10090	269180
9606	3632	Ortholog	10090	212111
9606	3633	Ortholog	10090	16330
9606	3635	Ortholog	10090	16331
9606	3636	Ortholog	10090	16332
9606	3638	Ortholog	10090	231070
9606	3640	Ortholog	10090	16336
9606	3642	Ortholog	10090	53626
9606	3643	Ortholog	10090	16337
9606	3645	Ortholog	10090	23920
9606	3646	Ortholog	10090	16341
9606	3651	Ortholog	10090	18609
9606	3652	Ortholog	10090	16351
9606	3654	Ortholog	10090	16179
9606	3655	Ortholog	10090	16403
9606	3656	Ortholog	10090	108960
9606	3658	Ortholog	10090	64602
9606	3659	Ortholog	10090	16362
9606	3660	Ortholog	10090	16363
9606	3661	Ortholog	10090	54131
9606	3662	Ortholog	10090	16364
9606	3663	Ortholog	10090	27056
9606	3664	Ortholog	10090	54139
9606	3665	Ortholog	10090	54123
9606	3667	Ortholog	10090	16367
9606	3669	Ortholog	10090	57444
9606	3670	Ortholog	10090	16392
9606	3671	Ortholog	10090	26968
9606	3672	Ortholog	10090	109700
9606	3673	Ortholog	10090	16398
9606	3674	Ortholog	10090	16399
9606	3675	Ortholog	10090	16400
9606	3676	Ortholog	10090	16401
9606	3678	Ortholog	10090	16402
9606	3679	Ortholog	10090	16404
9606	3680	Ortholog	10090	104099
9606	3681	Ortholog	10090	381924
9606	3682	Ortholog	10090	16407
9606	3683	Ortholog	10090	16408
9606	3684	Ortholog	10090	16409
9606	3685	Ortholog	10090	16410
9606	3687	Ortholog	10090	16411
9606	3688	Ortholog	10090	16412
9606	3689	Ortholog	10090	16414
9606	3690	Ortholog	10090	16416
9606	3691	Ortholog	10090	192897
9606	3692	Ortholog	10090	16418
9606	3693	Ortholog	10090	16419
9606	3694	Ortholog	10090	16420
9606	3695	Ortholog	10090	16421
9606	3696	Ortholog	10090	320910
9606	3697	Ortholog	10090	16424
9606	3698	Ortholog	10090	16425
9606	3699	Ortholog	10090	16426
9606	3700	Ortholog	10090	16427
9606	3702	Ortholog	10090	16428
9606	3703	Ortholog	10090	16430
9606	3704	Ortholog	10090	16434
9606	3705	Ortholog	10090	217837
9606	3706	Ortholog	10090	228550
9606	3707	Ortholog	10090	320404
9606	3708	Ortholog	10090	16438
9606	3709	Ortholog	10090	16439
9606	3710	Ortholog	10090	16440
9606	3712	Ortholog	10090	56357
9606	3713	Ortholog	10090	16447
9606	3714	Ortholog	10090	16450
9606	3716	Ortholog	10090	16451
9606	3717	Ortholog	10090	16452
9606	3718	Ortholog	10090	16453
9606	3720	Ortholog	10090	16468
9606	3725	Ortholog	10090	16476
9606	3726	Ortholog	10090	16477
9606	3727	Ortholog	10090	16478
9606	3728	Ortholog	10090	16480
9606	3732	Ortholog	10090	12521
9606	3735	Ortholog	10090	85305
9606	3736	Ortholog	10090	16485
9606	3737	Ortholog	10090	16490
9606	3738	Ortholog	10090	16491
9606	3739	Ortholog	10090	16492
9606	3741	Ortholog	10090	16493
9606	3742	Ortholog	10090	16494
9606	3743	Ortholog	10090	16495
9606	3744	Ortholog	10090	242151
9606	3745	Ortholog	10090	16500
9606	3746	Ortholog	10090	16502
9606	3747	Ortholog	10090	268345
9606	3748	Ortholog	10090	16504
9606	3749	Ortholog	10090	99738
9606	3750	Ortholog	10090	16506
9606	3751	Ortholog	10090	16508
9606	3752	Ortholog	10090	56543
9606	3753	Ortholog	10090	16509
9606	3754	Ortholog	10090	382571
9606	3755	Ortholog	10090	241794
9606	3756	Ortholog	10090	16510
9606	3757	Ortholog	10090	16511
9606	3758	Ortholog	10090	56379
9606	3759	Ortholog	10090	16518
9606	3760	Ortholog	10090	16519
9606	3761	Ortholog	10090	16520
9606	3762	Ortholog	10090	16521
9606	3763	Ortholog	10090	16522
9606	3764	Ortholog	10090	16523
9606	3765	Ortholog	10090	16524
9606	3766	Ortholog	10090	16513
9606	3767	Ortholog	10090	16514
9606	3768	Ortholog	10090	16515
9606	3769	Ortholog	10090	100040591
9606	3770	Ortholog	10090	211480
9606	3772	Ortholog	10090	16516
9606	3773	Ortholog	10090	16517
9606	3775	Ortholog	10090	16525
9606	3776	Ortholog	10090	16526
9606	3777	Ortholog	10090	16527
9606	3778	Ortholog	10090	16531
9606	3779	Ortholog	10090	16533
9606	3780	Ortholog	10090	84036
9606	3781	Ortholog	10090	140492
9606	3782	Ortholog	10090	140493
9606	3783	Ortholog	10090	16534
9606	3784	Ortholog	10090	16535
9606	3785	Ortholog	10090	16536
9606	3786	Ortholog	10090	110862
9606	3787	Ortholog	10090	16538
9606	3788	Ortholog	10090	16539
9606	3790	Ortholog	10090	238076
9606	3791	Ortholog	10090	16542
9606	3792	Ortholog	10090	23925
9606	3795	Ortholog	10090	16548
9606	3796	Ortholog	10090	16563
9606	3797	Ortholog	10090	16570
9606	3798	Ortholog	10090	16572
9606	3799	Ortholog	10090	16573
9606	3800	Ortholog	10090	16574
9606	3801	Ortholog	10090	16582
9606	3814	Ortholog	10090	280287
9606	3815	Ortholog	10090	16590
9606	3816	Ortholog	10090	16612
9606	3818	Ortholog	10090	16621
9606	3820	Ortholog	10090	100043861
9606	3827	Ortholog	10090	16644
9606	3831	Ortholog	10090	16593
9606	3832	Ortholog	10090	16551
9606	3835	Ortholog	10090	110033
9606	3836	Ortholog	10090	16646
9606	3837	Ortholog	10090	16211
9606	3838	Ortholog	10090	16647
9606	3839	Ortholog	10090	16648
9606	3840	Ortholog	10090	16649
9606	3842	Ortholog	10090	238799
9606	3843	Ortholog	10090	70572
9606	3845	Ortholog	10090	16653
9606	3848	Ortholog	10090	16678
9606	3849	Ortholog	10090	16681
9606	3852	Ortholog	10090	110308
9606	3853	Ortholog	10090	16687
9606	3854	Ortholog	10090	16688
9606	3855	Ortholog	10090	110310
9606	3856	Ortholog	10090	16691
9606	3857	Ortholog	10090	107656
9606	3858	Ortholog	10090	16661
9606	3859	Ortholog	10090	268482
9606	3860	Ortholog	10090	16663
9606	3861	Ortholog	10090	16664
9606	3866	Ortholog	10090	16665
9606	3868	Ortholog	10090	16666
9606	3872	Ortholog	10090	16667
9606	3875	Ortholog	10090	16668
9606	3880	Ortholog	10090	16669
9606	3882	Ortholog	10090	16670
9606	3885	Ortholog	10090	16672
9606	3886	Ortholog	10090	53617
9606	3888	Ortholog	10090	114566
9606	3890	Ortholog	10090	16680
9606	3895	Ortholog	10090	16709
9606	3897	Ortholog	10090	16728
9606	3898	Ortholog	10090	16763
9606	3899	Ortholog	10090	16764
9606	3902	Ortholog	10090	16768
9606	3906	Ortholog	10090	16770
9606	3908	Ortholog	10090	16773
9606	3909	Ortholog	10090	16774
9606	3910	Ortholog	10090	16775
9606	3911	Ortholog	10090	16776
9606	3912	Ortholog	10090	16777
9606	3913	Ortholog	10090	16779
9606	3914	Ortholog	10090	16780
9606	3915	Ortholog	10090	226519
9606	3916	Ortholog	10090	16783
9606	3918	Ortholog	10090	16782
9606	3920	Ortholog	10090	16784
9606	3921	Ortholog	10090	16785
9606	3925	Ortholog	10090	16765
9606	3927	Ortholog	10090	16796
9606	3929	Ortholog	10090	16803
9606	3930	Ortholog	10090	98386
9606	3931	Ortholog	10090	16816
9606	3932	Ortholog	10090	16818
9606	3934	Ortholog	10090	16819
9606	3936	Ortholog	10090	18826
9606	3937	Ortholog	10090	16822
9606	3938	Ortholog	10090	226413
9606	3939	Ortholog	10090	16828
9606	3945	Ortholog	10090	16832
9606	3948	Ortholog	10090	16833
9606	3949	Ortholog	10090	16835
9606	3950	Ortholog	10090	16841
9606	3952	Ortholog	10090	16846
9606	3953	Ortholog	10090	16847
9606	3954	Ortholog	10090	56384
9606	3955	Ortholog	10090	16848
9606	3956	Ortholog	10090	16852
9606	3957	Ortholog	10090	107753
9606	3958	Ortholog	10090	16854
9606	3959	Ortholog	10090	19039
9606	3960	Ortholog	10090	16855
9606	3963	Ortholog	10090	16858
9606	3964	Ortholog	10090	56048
9606	3965	Ortholog	10090	16859
9606	3972	Ortholog	10090	16866
9606	3973	Ortholog	10090	16867
9606	3975	Ortholog	10090	16869
9606	3976	Ortholog	10090	16878
9606	3977	Ortholog	10090	16880
9606	3978	Ortholog	10090	16881
9606	3980	Ortholog	10090	16882
9606	3981	Ortholog	10090	319583
9606	3982	Ortholog	10090	233187
9606	3983	Ortholog	10090	226251
9606	3984	Ortholog	10090	16885
9606	3985	Ortholog	10090	16886
9606	3987	Ortholog	10090	110829
9606	3988	Ortholog	10090	16889
9606	3990	Ortholog	10090	15450
9606	3991	Ortholog	10090	16890
9606	3992	Ortholog	10090	76267
9606	3993	Ortholog	10090	217325
9606	3995	Ortholog	10090	60527
9606	3996	Ortholog	10090	16897
9606	3998	Ortholog	10090	70361
9606	4000	Ortholog	10090	16905
9606	4001	Ortholog	10090	16906
9606	4004	Ortholog	10090	109594
9606	4005	Ortholog	10090	16909
9606	4007	Ortholog	10090	54630
9606	4008	Ortholog	10090	380928
9606	4009	Ortholog	10090	110648
9606	4010	Ortholog	10090	16917
9606	4012	Ortholog	10090	240028
9606	4014	Ortholog	10090	16939
9606	4015	Ortholog	10090	16948
9606	4016	Ortholog	10090	16949
9606	4023	Ortholog	10090	16956
9606	4025	Ortholog	10090	76113
9606	4026	Ortholog	10090	210126
9606	4033	Ortholog	10090	16970
9606	4034	Ortholog	10090	231798
9606	4035	Ortholog	10090	16971
9606	4036	Ortholog	10090	14725
9606	4037	Ortholog	10090	435965
9606	4038	Ortholog	10090	228357
9606	4040	Ortholog	10090	16974
9606	4041	Ortholog	10090	16973
9606	4043	Ortholog	10090	16976
9606	4045	Ortholog	10090	268890
9606	4046	Ortholog	10090	16985
9606	4047	Ortholog	10090	16987
9606	4048	Ortholog	10090	16993
9606	4049	Ortholog	10090	16992
9606	4050	Ortholog	10090	16994
9606	4052	Ortholog	10090	268977
9606	4053	Ortholog	10090	16997
9606	4054	Ortholog	10090	16998
9606	4055	Ortholog	10090	17000
9606	4056	Ortholog	10090	17001
9606	4057	Ortholog	10090	17002
9606	4058	Ortholog	10090	17005
9606	4059	Ortholog	10090	57278
9606	4060	Ortholog	10090	17022
9606	4061	Ortholog	10090	17069
9606	4062	Ortholog	10090	23934
9606	4063	Ortholog	10090	17085
9606	4064	Ortholog	10090	17079
9606	4065	Ortholog	10090	17076
9606	4066	Ortholog	10090	17095
9606	4067	Ortholog	10090	17096
9606	4068	Ortholog	10090	20400
9606	4070	Ortholog	10090	56753
9606	4071	Ortholog	10090	17112
9606	4072	Ortholog	10090	17075
9606	4074	Ortholog	10090	17113
9606	4076	Ortholog	10090	53872
9606	4077	Ortholog	10090	17966
9606	4081	Ortholog	10090	17116
9606	4082	Ortholog	10090	17118
9606	4084	Ortholog	10090	17119
9606	4085	Ortholog	10090	56150
9606	4086	Ortholog	10090	17125
9606	4087	Ortholog	10090	17126
9606	4088	Ortholog	10090	17127
9606	4089	Ortholog	10090	17128
9606	4090	Ortholog	10090	17129
9606	4091	Ortholog	10090	17130
9606	4092	Ortholog	10090	17131
9606	4093	Ortholog	10090	55994
9606	4094	Ortholog	10090	17132
9606	4097	Ortholog	10090	17134
9606	4099	Ortholog	10090	17136
9606	4103	Ortholog	10090	17140
9606	4109	Ortholog	10090	236852
9606	4116	Ortholog	10090	17149
9606	4117	Ortholog	10090	17152
9606	4118	Ortholog	10090	17153
9606	4121	Ortholog	10090	17155
9606	4122	Ortholog	10090	140481
9606	4123	Ortholog	10090	73744
9606	4124	Ortholog	10090	17158
9606	4125	Ortholog	10090	17159
9606	4126	Ortholog	10090	110173
9606	4128	Ortholog	10090	17161
9606	4129	Ortholog	10090	109731
9606	4130	Ortholog	10090	17754
9606	4131	Ortholog	10090	17755
9606	4133	Ortholog	10090	17756
9606	4134	Ortholog	10090	17758
9606	4135	Ortholog	10090	17760
9606	4137	Ortholog	10090	17762
9606	4139	Ortholog	10090	226778
9606	4140	Ortholog	10090	17169
9606	4141	Ortholog	10090	216443
9606	4142	Ortholog	10090	17171
9606	4143	Ortholog	10090	11720
9606	4144	Ortholog	10090	232087
9606	4145	Ortholog	10090	17179
9606	4146	Ortholog	10090	17180
9606	4147	Ortholog	10090	17181
9606	4148	Ortholog	10090	17182
9606	4149	Ortholog	10090	17187
9606	4150	Ortholog	10090	17188
9606	4151	Ortholog	10090	17189
9606	4152	Ortholog	10090	17190
9606	4153	Ortholog	10090	17195
9606	4154	Ortholog	10090	56758
9606	4155	Ortholog	10090	17196
9606	4157	Ortholog	10090	17199
9606	4158	Ortholog	10090	17200
9606	4159	Ortholog	10090	17201
9606	4160	Ortholog	10090	17202
9606	4161	Ortholog	10090	17203
9606	4162	Ortholog	10090	84004
9606	4163	Ortholog	10090	328949
9606	4168	Ortholog	10090	109904
9606	4170	Ortholog	10090	17210
9606	4171	Ortholog	10090	17216
9606	4172	Ortholog	10090	17215
9606	4173	Ortholog	10090	17217
9606	4174	Ortholog	10090	17218
9606	4175	Ortholog	10090	17219
9606	4176	Ortholog	10090	17220
9606	4179	Ortholog	10090	17221
9606	4184	Ortholog	10090	17235
9606	4185	Ortholog	10090	11488
9606	4188	Ortholog	10090	17240
9606	4189	Ortholog	10090	27362
9606	4190	Ortholog	10090	17449
9606	4191	Ortholog	10090	17448
9606	4192	Ortholog	10090	17242
9606	4193	Ortholog	10090	17246
9606	4194	Ortholog	10090	17248
9606	4199	Ortholog	10090	17436
9606	4200	Ortholog	10090	107029
9606	4201	Ortholog	10090	17256
9606	4204	Ortholog	10090	17257
9606	4205	Ortholog	10090	17258
9606	4208	Ortholog	10090	17260
9606	4209	Ortholog	10090	17261
9606	4210	Ortholog	10090	54483
9606	4211	Ortholog	10090	17268
9606	4212	Ortholog	10090	17536
9606	4214	Ortholog	10090	26401
9606	4215	Ortholog	10090	26406
9606	4216	Ortholog	10090	26407
9606	4217	Ortholog	10090	26408
9606	4218	Ortholog	10090	17274
9606	4221	Ortholog	10090	17283
9606	4222	Ortholog	10090	17285
9606	4223	Ortholog	10090	17286
9606	4224	Ortholog	10090	17287
9606	4225	Ortholog	10090	17288
9606	4232	Ortholog	10090	17294
9606	4233	Ortholog	10090	17295
9606	4234	Ortholog	10090	17299
9606	4236	Ortholog	10090	67532
9606	4237	Ortholog	10090	17150
9606	4238	Ortholog	10090	216760
9606	4239	Ortholog	10090	76293
9606	4240	Ortholog	10090	17304
9606	4241	Ortholog	10090	30060
9606	4242	Ortholog	10090	17305
9606	4245	Ortholog	10090	17308
9606	4247	Ortholog	10090	217664
9606	4248	Ortholog	10090	17309
9606	4249	Ortholog	10090	107895
9606	4253	Ortholog	10090	338320
9606	4254	Ortholog	10090	17311
9606	4255	Ortholog	10090	17314
9606	4256	Ortholog	10090	17313
9606	4257	Ortholog	10090	56615
9606	4258	Ortholog	10090	211666
9606	4259	Ortholog	10090	66447
9606	4261	Ortholog	10090	12265
9606	4267	Ortholog	10090	673094
9606	4281	Ortholog	10090	17318
9606	4282	Ortholog	10090	17319
9606	4283	Ortholog	10090	17329
9606	4284	Ortholog	10090	17339
9606	4285	Ortholog	10090	70478
9606	4286	Ortholog	10090	17342
9606	4287	Ortholog	10090	110616
9606	4288	Ortholog	10090	17345
9606	4289	Ortholog	10090	27418
9606	4291	Ortholog	10090	17349
9606	4292	Ortholog	10090	17350
9606	4293	Ortholog	10090	338372
9606	4294	Ortholog	10090	269881
9606	4296	Ortholog	10090	26403
9606	4297	Ortholog	10090	214162
9606	4298	Ortholog	10090	64144
9606	4299	Ortholog	10090	17355
9606	4300	Ortholog	10090	70122
9606	4301	Ortholog	10090	17356
9606	4302	Ortholog	10090	246198
9606	4303	Ortholog	10090	54601
9606	4306	Ortholog	10090	110784
9606	4308	Ortholog	10090	17364
9606	4311	Ortholog	10090	17380
9606	4313	Ortholog	10090	17390
9606	4316	Ortholog	10090	17393
9606	4317	Ortholog	10090	17394
9606	4318	Ortholog	10090	17395
9606	4319	Ortholog	10090	17384
9606	4320	Ortholog	10090	17385
9606	4321	Ortholog	10090	17381
9606	4322	Ortholog	10090	17386
9606	4323	Ortholog	10090	17387
9606	4324	Ortholog	10090	17388
9606	4325	Ortholog	10090	17389
9606	4326	Ortholog	10090	23948
9606	4327	Ortholog	10090	58223
9606	4329	Ortholog	10090	104776
9606	4330	Ortholog	10090	433938
9606	4331	Ortholog	10090	17420
9606	4335	Ortholog	10090	17428
9606	4336	Ortholog	10090	17433
9606	4337	Ortholog	10090	56738
9606	4338	Ortholog	10090	17434
9606	4340	Ortholog	10090	17441
9606	4342	Ortholog	10090	17451
9606	4343	Ortholog	10090	17454
9606	4345	Ortholog	10090	17470
9606	4350	Ortholog	10090	268395
9606	4351	Ortholog	10090	110119
9606	4352	Ortholog	10090	17480
9606	4353	Ortholog	10090	17523
9606	4354	Ortholog	10090	17524
9606	4355	Ortholog	10090	50997
9606	4356	Ortholog	10090	13384
9606	4357	Ortholog	10090	246221
9606	4358	Ortholog	10090	17527
9606	4359	Ortholog	10090	17528
9606	4360	Ortholog	10090	17533
9606	4361	Ortholog	10090	17535
9606	4363	Ortholog	10090	17250
9606	4430	Ortholog	10090	17912
9606	4435	Ortholog	10090	12705
9606	4436	Ortholog	10090	17685
9606	4437	Ortholog	10090	17686
9606	4438	Ortholog	10090	55993
9606	4439	Ortholog	10090	17687
9606	4440	Ortholog	10090	17690
9606	4477	Ortholog	10090	17695
9606	4478	Ortholog	10090	17698
9606	4481	Ortholog	10090	20288
9606	4482	Ortholog	10090	110265
9606	4485	Ortholog	10090	15235
9606	4486	Ortholog	10090	19882
9606	4487	Ortholog	10090	17701
9606	4488	Ortholog	10090	17702
9606	4502	Ortholog	10090	17750
9606	4504	Ortholog	10090	17751
9606	4507	Ortholog	10090	66902
9606	4515	Ortholog	10090	17763
9606	4520	Ortholog	10090	17764
9606	4521	Ortholog	10090	17766
9606	4522	Ortholog	10090	108156
9606	4524	Ortholog	10090	17769
9606	4528	Ortholog	10090	76784
9606	4534	Ortholog	10090	17772
9606	4542	Ortholog	10090	17916
9606	4543	Ortholog	10090	17773
9606	4544	Ortholog	10090	244701
9606	4547	Ortholog	10090	17777
9606	4548	Ortholog	10090	238505
9606	4552	Ortholog	10090	210009
9606	4580	Ortholog	10090	17827
9606	4582	Ortholog	10090	17829
9606	4583	Ortholog	10090	17831
9606	4584	Ortholog	10090	619309
9606	4585	Ortholog	10090	140474
9606	4586	Ortholog	10090	17833
9606	4588	Ortholog	10090	353328
9606	4589	Ortholog	10090	17830
9606	4591	Ortholog	10090	68729
9606	4593	Ortholog	10090	18198
9606	4594	Ortholog	10090	17850
9606	4595	Ortholog	10090	70603
9606	4597	Ortholog	10090	192156
9606	4598	Ortholog	10090	17855
9606	4599	Ortholog	10090	17857
9606	4601	Ortholog	10090	17859
9606	4602	Ortholog	10090	17863
9606	4603	Ortholog	10090	17864
9606	4604	Ortholog	10090	109272
9606	4605	Ortholog	10090	17865
9606	4606	Ortholog	10090	233199
9606	4607	Ortholog	10090	17868
9606	4608	Ortholog	10090	53311
9606	4609	Ortholog	10090	17869
9606	4610	Ortholog	10090	16918
9606	4613	Ortholog	10090	18109
9606	4615	Ortholog	10090	17874
9606	4616	Ortholog	10090	17873
9606	4617	Ortholog	10090	17877
9606	4618	Ortholog	10090	17878
9606	4619	Ortholog	10090	17879
9606	4620	Ortholog	10090	17882
9606	4621	Ortholog	10090	17883
9606	4622	Ortholog	10090	17884
9606	4624	Ortholog	10090	17888
9606	4625	Ortholog	10090	140781
9606	4626	Ortholog	10090	17885
9606	4627	Ortholog	10090	17886
9606	4628	Ortholog	10090	77579
9606	4629	Ortholog	10090	17880
9606	4632	Ortholog	10090	17901
9606	4633	Ortholog	10090	17906
9606	4634	Ortholog	10090	17897
9606	4635	Ortholog	10090	17896
9606	4637	Ortholog	10090	17904
9606	4638	Ortholog	10090	107589
9606	4640	Ortholog	10090	432516
9606	4641	Ortholog	10090	17913
9606	4642	Ortholog	10090	338367
9606	4643	Ortholog	10090	71602
9606	4644	Ortholog	10090	17918
9606	4645	Ortholog	10090	17919
9606	4646	Ortholog	10090	17920
9606	4647	Ortholog	10090	17921
9606	4648	Ortholog	10090	17922
9606	4649	Ortholog	10090	270163
9606	4650	Ortholog	10090	17925
9606	4651	Ortholog	10090	17909
9606	4653	Ortholog	10090	17926
9606	4654	Ortholog	10090	17927
9606	4656	Ortholog	10090	17928
9606	4659	Ortholog	10090	17931
9606	4660	Ortholog	10090	329251
9606	4661	Ortholog	10090	17932
9606	4664	Ortholog	10090	17936
9606	4665	Ortholog	10090	17937
9606	4666	Ortholog	10090	17938
9606	4668	Ortholog	10090	17939
9606	4669	Ortholog	10090	27419
9606	4670	Ortholog	10090	76936
